address,tokens
0x8f0d20318E6Ca524BfC4d22Ec97825c7DcbeAE62,746.0266326017879904
0xE00d58e8A4850f231c8482681657501D0e49703b,745.98612257048327229
0x5e0278Ab56030452fbFD3DAA337D6347A3599E05,745.979248140928532247
0x9FD73e943A1e80d4CB33Aa0cC81d8da148824D44,745.943157385766147022
0x7e8cDB62Ccfb8B870EF2766a20151eceC0Eb29B5,745.933176822629593122
0x608c3B3BBAc0943D33519D57154ACBFe76B19189,745.926216827220537631
0x92C4C28e0599b6BBe5ad11472510E2DD2D9c9f9F,745.917869305618353293
0x899293Bb3c021CC95D29AcD060DA74DBE54D14BB,745.881595734522060672
0x1d9d70DFb62B41f1Ff8F7C3EFA60Df23c316fB7A,745.850352586777156444
0x95bE4aDF7F8C69852317301A5A77A4998277200d,745.821627291851992693
0x752cdfDFfAeebe73BB1388F69f94553adE64C988,745.792165450903106795
0x6a738698e7E5e0ad630E54b56c62AE9001A47DeA,745.760493971883054455
0x6cEd6E97baAB4F441d6342E0e9257e09F1aaFF35,745.720229455919577061
0x2b11b02F5B32056af20cDf8a45D4F680B303B3a3,745.700833743961560512
0x856565Db827588a88780454863F98A4A323E13Aa,745.625951564883142188
0x56Cc41A28BB8619b354981f45c92e576d9164a08,745.621777804082050019
0x7729F688f4Fb00f2cdAdF3048840E100B53D081C,745.613430282479865681
0xDe3eE74F0eBaE5cA6BBc3ED46e066712A1DF072f,745.593789055180608416
0x4375EbCC777a5eC8a223B1355e814CEa15Ac33a6,745.579058134706165467
0x1233C5A3CA95d445120c282a04A38dF33Ba97Fb7,745.552542477852168158
0x8d97Ab42CDc04b0A8F0C08DD6baEaf93AD2AdE9e,745.539600770260577958
0x22f33Fbf08d264697a4F54E50F152a16bfF5711d,745.499756679485414258
0x26e2e21c38A9D1AF4BcD7d5250e6f3bd26Af7320,745.497547041414247816
0x952929A9551718Dbd669CF3a9c05D98F466ABD83,745.465630047052954759
0xDf268751C64f91Ef7FD10A31b655783e7b905934,745.46440247034675118
0x32802F989B4348A51DD0E61D23B78BE1a0543469,745.444761243047493915
0x8e32b9eee4307634A62f3A0Ef756641c8AABad10,745.409407033908830838
0xfdF62636683Db3BB3B1E6f6AE277B32929F07Ca1,745.391975444680740015
0x2602cda64237b42a8c90c33bD7074EdD1f4c0707,745.381418285007389234
0x4b63C8f5aec54824125b99d0D743D79fd23BF1F8,745.328386971299394618
0xBdcADc4Bc5805b67b43dA380b4bAde25e3936FfA,745.296961007620582994
0x41ad5f8e6C123Dc7a5577eE8263d761ba6f9D6ef,745.286158332605991498
0x806dF90D46864D0641E29B4d45D28E672A9c4E92,745.238037325722811198
0xCD53DA05Ea9146Fa36fE449042d86cA2aed7E105,745.233863564921719029
0x746dfDf9AAc53397EA6F941C8d87B12F93bE43A1,745.218396098423553932
0x4eBBbFF7E4FB62CD751c9402d10a67Fd763eF825,745.208329969432684584
0xA730cd1A2e7913cf57bb9f7f88FecFB5d39f7D8E,745.186479104062260876
0x11d329FbBeF5EB2C478d719a95ae689bf2c947E8,745.159717931867022852
0x0668095dd59c0E7355f60C4a28E33De39aEbF807,745.136639489790395566
0x262b01A9Cf74Ab05E678A8Db12a16731D764EAf9,745.086554360177289539
0xbbBA5DA8B6a7a524A19d5a036C55f3E38a8Fa4A0,745.083608176082400949
0x92054AD5051C5b944Bfca7600bfdeCC6a5504264,745.073542047091531601
0xDcBED419B011927415563B4454F16f2118bD4d3F,745.068631740266717284
0xb5b07aB0CD4b0B9957B566a0D22EB291B56Fa1C3,745.060775249347014378
0x0af279cc620aD8B1040D941e287ED924Eb5a8EFd,745.054146335133515051
0x52630A016A16C3d965066cC8EAf1357265bA352d,745.036960261246664944
0x74643DDED10cF6C5c63774ce0C6162e59AEe7Dbc,745.027630678279517743
0x53dE9e042F998C49EF417ab5996848964c57Cfe8,745.02370243281966629
0x1A87Fe212028Dd92fe97bBa8E2BafDA2F146bEA7,745.01723568647857583
0x60115CC545a4acA351002f3558B29C559F3cB64D,744.967479419675542368
0x8ed48a056725DC7740100Ed2e1B296e7489452d0,744.963305658874450199
0x6c2693F5a936f37eD03CfA8465bF2D8BEFf19A0f,744.962569112850728052
0x25Dba4fE43f3E630BBf5C675568c3D463F5b870C,744.873692559321588926
0x860A2a2442e4b9A51a924bC290bDf28B7b05329a,744.867554675790571031
0x776774CbFa8b6a47432d6F9D586efd1F0Ca96B49,744.836865258135481554
0x397E7CC8afba588A4161A45Ac8b8085007EFb737,744.836128712111759406
0x3DD979Dd1Dfa0F6b15A0049c708296a9359B9C5C,744.815996454130020709
0x704330a41116E066F0cab51f0819b9c06a81BfAC,744.811086147305206393
0x4C3278cf1c45A3e5bD2000242207870b6c015CB8,744.809367539916521382
0x6B5Ea57C38Fd2De9c3E45CCC8182003e40AbE6b7,744.766402355199396114
0x949b82Dfc04558bC4D3CA033A1B194915a3A3bEE,744.720490986387382257
0x2BBc8FC8DF4B96Bb0Ab8090C15e0128176328465,744.719263409681178678
0x02bEc52FFb9cC0803C08aE4B5fcC8d54f5D93e97,744.688082961343607769
0x20D71dcB4136Ee74967142D3Ee4C36d778a33cfa,744.685382292589959895
0x0534Df7eb75Ef7083dfA972fb5D189A46A31237f,744.632596494223205995
0x56e54052994fE5742ecc80EdC0B2F131fBaa920A,744.581529303245137105
0xF365C92D82F902BE17c5b298AA3dd77261AFde35,744.567780444135657019
0x2b2eed49B88eB13131F6EAe7eB951d7E2be0a51c,744.557959830486028386
0xEffedd65Bb14c34c37485c966843240b15EC208f,744.555750192414861944
0x8Bc1d89cBCC9Bb8c4f53cEcAB5cb6cA7790d255C,744.532180719655753226
0xE7A4F2b1772603170111BC633cbCF1AcEbD60BCe,744.530216596925827499
0xAa86242Ef178c19e73617dAF9BBeE5009Fb88cFD,744.527515928172179625
0x998487fA22BeD98c04991fA9F382078455E11416,744.516222222475106698
0xfeE2E9F8B864391B5931B77E3309ac569813e90a,744.498790633247015875
0xA2cd4eC0782D8270266CAe1566Cb428ce0911495,744.477025060363579367
0x1F5E4628F133Fea52a1d70442ef633731D31EBf2,744.436429736571874057
0xCe38Eee014AEe0AbE332B4d06DF65019eEad5a57,744.435938705889392626
0x55c5F23d193696d90c3F992e916DAba6A2E642fA,744.433974583159466899
0xa87F5422395b535F12164390FD7FcED23615aea7,744.42980082235837473
0x47C88bb92B409fF25F6587EA611fac4e55f76007,744.41457887120145035
0x000000004fa9e635dBe91C83aEe357d01494936D,744.383889453546360873
0x4268560E1fD35F4006AF49DbFb8Db2EDB218424F,744.355655189303678554
0xfc6831f48320c0E93011A16d71F940F8EEAAA858,744.347307667701494216
0x626201Fde44195FC558Cf34AC99FC56Be9387116,744.334295354615736278
0x4df10bF356E151142B4a9E08d6B5860c5A01044F,744.333804323933254846
0x0A7562526191F8c9b49291768b847501caf3D11d,744.323492679601144782
0x81Ff0A5d8e7F880A85aF3F55864D9E7dA62d39A2,744.307534182420498254
0xD9eE61BBAdD17B7BCC0037be71CD028E71f43424,744.217675567526396265
0xcbD7D22dD7F5b7e856478027844149C47999e38a,744.214001056800929854
0xE8E8f41Ed29E46f34E206D7D2a7D6f735A3FF2CB,744.212519745360341233
0xEb3D316D5dbEC2858FdaE9B6d723530410A7C73c,744.210801137971656222
0xfC898B18a70cE49579f8D79a32e29928C15b4Bc8,744.165626315183364512
0x5993BabE0fc029E1dE368Ed3C831F0Dbb914B010,744.133954836163312171
0xEF00178853100870990BE5Cd18A1dbF153426c0f,744.073558062218096081
0x4E90231C77258FeE1FC1d8e1D41a08abde86e45A,744.070366362781966775
0x77CB0C1204Fe84c2DeEEc786052cF4b8BfD714dC,744.065456055957152459
0xbb65991E9313531b49963B481B71d531E946c3F7,744.016844018391490727
0xa02E5A158df86833acecefCCeAc4f82168eB3Ab4,743.997448306433474178
0x7D2C6924cEe632386284779030531aE3019275e3,743.984190478006475523
0xe073333aBedc32f6BB2D4fB9E3C53841064d6a53,743.953255545010145331
0x1d3DB45F912c74De554409c1aD0D27DBCb26b726,743.94564456943168314
0x4D086E72ACD4F220208e1B3Eb5c43e6B0566d332,743.944416992725479561
0x3f372C9A6118a5fe4853126B557952D13D489f67,743.936069471123295223
0xC8A4B15EBbE37E18c3170843Ac6C351f92fbb4Bc,743.861432807386117615
0x73c5F4294544bA9D37c348790C5De05736550702,743.85234873976021113
0xEDd828ed8bf8205CdBf4439349c539215D3Fad1D,743.822344634002007059
0xFeB620b14A9C3683CEcB9097802AF9c32e51C701,743.802263610147105104
0x2D40e6CFF578871980A7377885DCdC9f8e534D59,743.780903775459162828
0x4902AC006Cd4Aa3835e20370609c5f94bfDA9736,743.777169781414454468
0x6baEf0B0ba0D191D809A00A9d980a23962A13bAf,743.741375805519407581
0x9F2e38553830E50e3EEbbFCB709efC06E93aFDFA,743.678769393503025048
0xEFAc7B0fFCF93941BE0C0AAF585528d249c6Fa5c,743.625738079795030432
0x8C8f8616bA7e7c7b5894F58B2571f9a7399B22F2,743.62230086501766041
0x1FE3747e314ceF45fb0C883C0dA53ca548d3a15d,743.615180920121679651
0xA29B6D5B5669975F8cCaf32944e4C03838871f09,743.612234736026791062
0x2E3c48990E0F1dc4153b368847091662f6aA6487,743.574425373475720826
0x8035B80ba726bf519b2eeDba6386d02D41838a8f,743.493798323258895392
0x973d66FeD8FEef6821875735eb3DdD245F3c445c,743.468362746059731593
0x8da02D597a2616e9eC0c82B2b8366B00d69da29A,743.396547115767016567
0x2d8c707f9Cc5692419E4f850434bb6D75f9B6Af7,743.378258615824388889
0x67173ca90035C3e29D808F019743dcFd2DD5F3E5,743.36058151125505735
0x9A456152E0Da127C30a49357A461f4c3F80bd630,743.355180173747761602
0x92E216ac6Dcd7D67F138443f95fDc83bD7dd398f,743.331297443092753254
0xB1734fa31d26D0D7881CbDc0118B1535F5454a33,743.319580449267857809
0xd81008065eC031e540B251E9aFa5A3f246e1C6fb,743.301543456766898684
0x71F9CCd68bf1f5F9b571f509E0765A04ca4fFad2,743.277597325915695404
0x8318A4baD706F6913CF4191787055D74825c1A19,743.273669080455843951
0xd5e5f88D0A2ca3FC034BABb0a58Afd9e15922910,743.233895595174847989
0x606e8d44189D62Ffdc84f8BC601Bfead1C8588dc,743.227266680961348662
0x358A6FEb480eF86109A2Eb4651181755a4A3b8A7,743.174480882594594761
0x4d6Ff4CeF598C1B348d5a8B9E5Cd132d22E66A8c,743.147228679716875305
0x281f52b71A4fBd33f62AD1cDd335c2C4554D34D9,743.127096421735136609
0x4ceC6F12ab5BfF4af3a9151d98CAE6F0B8307f69,743.119225460420946489
0x3bE6200FFaBC3611cEc5B76EeE8207150EDd1449,743.091251181913992099
0x81985B00143216136C63DBe1BdFFB09FE6B81a3e,743.056142488116569738
0x9Ea9a4654A6a138F03147366A6350b42DFedd434,742.987643707910410025
0xe278d017cea367444176B9f20561b8dbb7e35F8E,742.985434069839243582
0x061dad90E729380056966E7bF0Be1C4087A41bfB,742.923809719187823913
0x41e9908a4E2eC7a46280197c011ce7eCee70C68E,742.922582142481620333
0x52e02971df7e5FD74Ef1A6c2e3cC38E127433D90,742.915462197585639575
0xBD08b623E3a928F60934d65F7CFC74B6EDC6de56,742.900976792452437342
0xe7414b5811e579B91e510cad61ceD017d1A9C913,742.890910663461567993
0x8581DD5550F04C1D4EFb19D720C47bCdc7e01A3e,742.877898350375810055
0x16598e250Bc89B6A5f0F81942CBde8f9FB42baBc,742.813818846311983227
0x9F67Cc0d300055895c57f6e11f48529Ae1Cb6b23,742.734517391091232018
0x5e7D55b4e12594A2f02253bfb4ab3c5Ab23B61F2,742.729852599607658418
0x2E8449375Ca61eEA252e2F1BB22F42D54F187049,742.694743905810236056
0x0cDe9F71d8a9b69bDd0E17b0495d03C1456b91a5,742.688114991596736729
0x92C26cdbA5F9f5657A8Bbaa816f8126915713dB2,742.655706966552962241
0x44c1D4AA76e9d83384f6BDdd547Ce30E4b7832a9,742.654233874505517946
0x9D61302749eB2aEC7cac22a8858185a2D7301D78,742.635329193229982828
0x5Ff0F990137ED250c84C492a896cB3F980D0f6B9,742.633610585841297818
0x7c860619F69aA59441a6018D23c3C41F0AF4f1f9,742.614460389224521984
0xf9c9C126F989df6Ea9DCe939232BE9164A69820d,742.614460389224521984
0x91a394f6FDEC31Cc491AC7DDD0B3De2CE9D9D2CE,742.609550082399707668
0x34fAC5596dBEAfDd3497838dd6DD480618b7b7ce,742.608568021034744804
0x3184d734B4db0DB2C06Aa23377B465089F6dDFe0,742.60414874489241192
0x6E4584EC450673f141C1909DB9c62e18e9f1E4f3,742.595064677266505434
0xAD5723C4f7B4C478E09688f96a7A477B0D1196fd,742.579597210768340338
0xEd036b7702CaFD510a250ff31a96A06A7944d9B4,742.568057989730026695
0x736C3D674121Eb0F6AE182cbA6fC30368a2FD933,742.565357320976378821
0x660E6544Ded42dD9d0CFe81376EF68BdFB2872C4,742.47206149130490681
0x1D52309477B48eBe8ed680aC066d506f7970065E,742.470097368574981084
0x707707f87117C78e25806a575D23A1AA81C20BB0,742.470097368574981084
0xF8037ADfA43b0Cd81A3E51e1402A06069841edb0,742.434497644095077291
0x4740069dfF012Bd8aC56C8A6652629995B91536b,742.415347447478301457
0xFa35187089b68A5cd2b9416D43De430b955C2B60,742.394478643472840612
0x65CE6D92137350C9D037bDeCA3E6276946A333Eb,742.377047054244749789
0x2A259b4B9a213D4ACD03E2F210A7Ba64CE689904,742.36526231786519543
0xd79FE5cA182b112E62D1466068b572493b88cB24,742.335063930892587385
0x852d0f03389681Cb713795648bc157e878562786,742.25846314442548405
0xC63c5Feda3f1382F73F4360eA4Fb2626Fb46466c,742.254289383624391881
0x2266dE7cD31786E1f6079d2aa69347Bdc04312Ee,742.189473333536842906
0x49CA515fbd48D825cc0023eBBF9615D7f74FcA8F,742.182402585001177906
0xF4F620b289d8a9AdA42e06DA181ecc06D69994D3,742.135705473805126142
0x2a357676713f4F1936541964bC28725Bc2C208C2,742.12465728344929393
0xf3c97135aA789FD6437d5Bb67D32307bD7EDaC16,742.114591154458424582
0xD262e8c51B90CF9549BfC8f79d33d90C02078FFC,742.100351264666463064
0x4af918825059066c10783B70d97d47EA0a373955,742.065488086210281419
0xEbA340F97fD4fa5629b08e8d4De694cA5E0C7a83,742.054194380513208491
0x1eab1A2aC09902b15B185B8D9Ffe77D592E550b6,742.037990367991321247
0x6B6c51C444fea186e7dAb8963730f37FAFf1dB16,742.014175379890971813
0x40c4753e61dC42EB4a64373A329DD1773a8D5320,742.008774042383676065
0x2B10B3431FcDfE878add22D412481000B05c7b96,741.988396269060696652
0x62D6019237378Ed44E67652C94FAe7FDa2CdF4FD,741.987659723036974505
0x9fb100cb2beD0B7C1d59270E20BDB47C18a14b28,741.89460940870674321
0x0b889c1A57C3b1683893E88D24189E4F4bdCbe17,741.886507402445799588
0xC0c49B81f9996Ae22BeE60268DFc1e9787e1bB80,741.847368395529188346
0x800C74c7bD68D6de196cA46a882c2A49053b9Bf6,741.83298505805532354
0x31241a60b66c6DC8eE9B9a2aEA88AE22a0685cB7,741.824146505770657771
0xCcC003f10B7278D86FbE56F5c40d1feb4D2b9e40,741.816535530192195581
0xF7f27e46778F1f323D1CFd3AF62Bd1b74a1C82B9,741.708754295387521337
0x99f30E26C22693FdEbaFb11DCb431f37C6A69115,741.681256577168561166
0xe9aeE0AE983498caeb04DFDCe57d79079BAc8cC5,741.676591785684987565
0xD44fB82056C7D23931955a0CE03171D1f6A9Cd52,741.675855239661265418
0x129b19d0A982794d647Fe22C039354EB5E9C6669,741.612512281621160737
0x7425857e07a7823e95424Ce6E2b7Ee7BcBdF6583,741.561690605984332563
0x1b6bAfA6FA51500A35c030Baa82479Cdad4F316c,741.544750047438723172
0x89e3a87a5d46B6cFE8c162558bE3609478b29922,741.534683918447853823
0x04C59169a1A9d83B55923f552F172CB8748A8320,741.534192887765372392
0xa8633eC16ABDFbD7aE31Ec6f25C67907F3Ca1061,741.519216451949688727
0x4D928359E8556197f161F4927a928DFDE9c3d1a8,741.517252329219763001
0x71dEB576DfAc8220220e67395CFD2da0AA947F70,741.451945248449732593
0x6C8217A630B758DBD3324605eb72183c37c06305,741.445316334236233266
0x07930c93DCd3425b9ebD67765e28a0bbdb0D5893,741.405297333613996588
0x996EbC864b11444c26f2FbB779CB1D26086FF20B,741.377063069371314269
0x7F15ca8a29705F958BEc391551E1E77F838B4B83,741.35005638183483553
0xD779bB0F68F54f7521aA5b35dD88352771843764,741.348583289787391235
0x0e70FD4ea2A0063396feD52a999d64F661774BE2,741.316666295426098179
0xcc85Bd0C51b595C7F01D4FcfEF42EA25fB714aF5,741.312983565307487441
0x5eE53FAE5f00b0ae23e6684820E5AC3F6a38eA53,741.258724674893289246
0xA4F1E6DfC3f1e6a96a8619c711aBb0167c7cf75C,741.244484785101327729
0xdd4C3B2860f7C747C4F69414022D5FA7354Eef28,741.240556539641476275
0xe02Cb2bB4A444B37ff6484BB9840A1d94dA785DF,741.218951189612293284
0xd419492643563C13dae2671a42c9112383eBbF2a,741.209130575962664651
0xa668Ac5abeF2c9Cc7FD786250c9BaeACEC8D31D5,741.094522374833733127
0xc374bADd86E7a162991ECDB068bec7afbf8888F9,741.080726052493770279
0xeC3f1899750F11010bc076E55d2Afb61b26D1971,741.072869561574067373
0xCbb65D753178dAcD588c138393A2f2d5160e9DBf,741.072627802835130739
0x6c353732BF6e43CC4B6AFD73A793858E8074d47D,741.039970505847811454
0x31B84535366dd567f86990aE75A86e9D27f5a52a,740.990376406917186859
0x9476a0089601B4e17005880FcdF05099E4284c84,740.965579357451874561
0xfE82881F82803f97b969De64a137dB57c5BCb0bB,740.957477351190930939
0xf6e8BCaE994005feA15a19AB07b8794b79544742,740.930961694336933631
0x64B68382Eb57395DceDafCBc95A6d186aEaAD6E7,740.888487540302289795
0x2170329Ecef6026999070D6188E5A16d2B489411,740.886523417572364068
0x3995E45c742e250c52207419a2db7356c299E370,740.854606423211071012
0xa46dBc7A7b539F26dfbD18Fe0950106C1D8ee7B1,740.830145068391051395
0x29CE783f0c39eaf4C3BfeE9df849347C61b3e886,740.7954372259720585
0x64a9Def7823f339d19bAB9e6c32AeCAbF88dd6D5,740.791263465170966332
0xeFe366E42F6e2684eF608581F7b743b0Fb8d64d2,740.774813937307838372
0x878571298d28B5C8638b71D8346A2665376A7bEA,740.731848752590713104
0xBAB3B9Cb224b0b6Ed4C4BAC7385DeA2d06Ea9489,740.723010200306047335
0xC683915268E712F9960Ce59736a32119165Cc962,740.722028138941084471
0x8Df42d982de607E221a0CaAb424262726815C85B,740.686673929802421394
0x933910fc02F4E99c93dD722550952Fe225514e0F,740.648619051910110442
0xb0109C6aB8AeAf4E36457Ead40cd70cD8e5F182c,740.646409413838944
0x12ecCBD6E187172dA6810fC5dC7ce6c60d6d4D54,740.62995988597581604
0xb0BA7ea0CC219663296214Caf627Ef52c2b0584D,740.588958823988616499
0x1812784459dC62CA4851520c0eD2275f4E9aF718,740.575455480220377129
0xb9acB43C15d2e390ee3ff8E638E4e9020Fb8073f,740.57422790351417355
0x4f0b9925E752f62558B8cd78C7f5A2f63c123d84,740.555077706897397716
0x793750a96A67fdDF47FD4b386b4a63c95fe0e527,740.527088957995956113
0x5abAF38113736F3cd286CC88fEbffa08Ad6390f1,740.517513859687568196
0x1fD7DAe8CE6190509486e657629975e10eCFeF60,740.478231405089053666
0x3272F4AC52ee2806252256595929D54f47A32fB5,740.449997140846371347
0x9bF03137e09956b1510f0feaa955AeD1D18eD5CB,740.434284159006965535
0xfB6F3F88D11206439db6E6D5c5277E53b866d002,740.398193403844580309
0xeB3fB82c628143558005b3df6CD30C257D54aE41,740.382725937346415213
0xcDAA36F0c8efD680EaDD85404DFA80b3246F50c0,740.36756697741648883
0x021d4e78fF37Ae0D5C9badB1aB2E3b166881Dbc0,740.296550052570923962
0x64F71442630Cf4bfFd1B6cE4Ee4B415660d9Add2,740.294585929840998235
0xF8Ad2c3f153c1f9587643Ba3698A284D32F9CF6E,740.291639745746109645
0x0F2360175e703a0a5f41e0a236d88B6894cc9ca5,740.280837070731518149
0x1E9158181c508c5BF2fc8b36905Ab5C3EFa5c989,740.269543365034445222
0xC77c6eAB64FB3986CEEae9a76081Dd2097EDcd0c,740.258249659337372294
0x9259CFA3D12c3Db03E7F428500ED8e98c4D9586D,740.205463860970618394
0x1B48Df878188bEb239C06d105b4b983Cd94EF293,740.187786756401286855
0xFC97a67c14962b3376036E7ff69b718082310CA6,740.171828259220640327
0x67B6C17Bf2806cE9b7Fd5580Ca2d6e41396727eb,740.150468424532698051
0xa348EB5dDbB484d821bbD0e9aEf3Ddda2f339473,740.140893326224310134
0x682da57B6d854786B45848884C29a4D3c7b1aD03,740.123461736996219311
0x45683853159fAf7C6B9fd62a5E21A6458E9C936c,740.105293601744406341
0x8b175049c278ee4dE8Db91d4FfeCe9647c493F58,740.090317165928722676
0x18dcF99eB15667deb565461c581119DCe7F18458,740.012261204533911151
0xa15deCE6Aa646c04c8D2E054C7CaF9abd7563Ce3,739.982290415782807717
0x4aF3e7416448BDE4E9EF4e54b07f5a42708331d7,739.952092028810199671
0x20ca55EE3E4184C5D122d9325442CbAFf94DD838,739.951109967445236808
0x2ecF91EEEBE0E201f863Adc478D435b54754C3CC,739.891940770206224296
0x63E50aa48CBE4985554f7d06f95182Be91686eA1,739.822705443976342436
0xD84BfeEEf28c1a43046809318F7B1F44E66E0141,739.793980149051178685
0x4Cd52B37fdDD19CcD24B0d0e9a048785C7aaFCEf,739.793243603027456538
0x05282694311B7d38c57CcB16364DcA7231D2556f,739.732846829082240447
0xB752d7a4E7ebD7B7A7b4DEEFd086571e5e7F5BB8,739.72327173077385253
0xD61EC2182d4Fe26F22cD3dF81b59E6ED9a0df844,739.719343485314001077
0xEe5a2944b3a95D3a61fF9B75053B0bedD5af1e71,739.717870393266556782
0x3cdeFA312e499E0a841C85D41e7e1C55D0970413,739.672695570478265072
0x7AC5d00BD439Ef270D68063d3Cc1409664C953FE,739.664348048876080734
0xbcc6901271685BdBa52CAd767A74C9a38DaD5f28,739.594621691963717443
0xBCf755F75AAD75a7444704668a79e05c2a4417a3,739.579890771489274494
0x69eCC396747D292B26DdF6e00b733EE69c2eB778,739.547728261786740722
0x23914E66527fFbF36fbb28B106aa207558246A23,739.541099347573241395
0xe5142159d7a88Cc7096AB0BEcE1B8c8D924B4d78,739.526859457781279877
0x9aD2AfB77FD40705c3f55f5f2d8B5Ea8afb4BBDE,739.521212604932743413
0xC7EB9ac1b9034017558bC584CA1176090d131F60,739.50500859241085617
0x0C9F8dBBe4970CACE5b645f305C693ff2055C573,739.469408867930952376
0xA078a5cA9Baf069516ecDa9f08d38bd23d8E1d1f,739.456396554845194438
0x6EaA07566b93C9c423c35C40bcD5aF942b267B11,739.444611818465640079
0xBAceea144d035A70Ba8c8e2F4E9634feCFFb1553,739.431845020721122856
0x8101bf01b2AD8E96f5645c4228a5EBa18B6951Af,739.41932373831784635
0x1A8f43d8552dfF081a83C38e883359CD54c8e330,739.417114100246679907
0xF862aDeF32D537Bf15733193a1df9877eC139a3b,739.391826020098886178
0xcAf2d3f6c4A375ccEC74eB7eD5c03f5B6cd8876E,739.383969529179183272
0x954957c811FAcFE062Ce05B5b3A39264E153962a,739.375376492235758218
0x8d3D687e019480A90828426302EBA6CBdb6bb742,739.373412369505832492
0xFA746F7E25155C38cE84aCc72094f84300D94487,739.357944903007667396
0x10D2eD17408a508Bc1693d1fB7f3B9899A96CC98,739.346396986650885524
0x3ff21d3B5C7d59DB3951c877bC546d8048b81f12,739.341495375144539436
0xEd772934e134fB9EE1C3dDB531BEbe71EED09E05,739.334129914907317961
0x40811A935963505583cCb030e254D8943267f4B4,739.298530190427414168
0xCe0b7bDDFCAB529CFDc9384DD1275A865C524f2E,739.295092975650044147
0x3BCFABBCb975da59346975162B9c12D62466C315,739.288218546095304104
0x3a13696EBc60603873DAA01D417b502697A57414,739.264649073336195385
0xFDF1153A88e021D4365bF6C85Bdc6ADa416F6ef9,739.246235422743141699
0x58aa247c070e00a08aa89608fE4BCFCf8F023F87,739.241079600577086667
0xf5a5cdD22Dbb17c99Beb6d3fFa5c0a664C80590A,739.237887901140957361
0xd83b197EEFcC4D3603585E400fb184Ea8D82aE38,739.235678263069790919
0x7E2f6E2f86089Ae708425BcA2E7Bf43ad5cA486E,739.222665949984032981
0x19137a0Fd43acFdC5E7dE7f9405cE10522f5b6e4,739.222174919301551549
0x00778a211057c47A9f8885750BBF48226771BcDC,739.198359931201202115
0x89Dd650FCC03A063Fa2b5aeed83eB01C87F7eF30,739.176263550489537691
0x604DfCFfc8Ee8FcFf12cA011479A6136F7416D23,739.138945218620948887
0x7B8fd2D6608D47E0Dcb197Cb255c6b956C1843eb,739.104327555506007957
0x6C0140D745b3159A1eB795915320E07ED2dc0079,739.091560757761490735
0xEAc41f7167Ea07Dd11b09207A6Fb1EDE3972be5c,739.085422874230472839
0x7f8c1877Ed0DA352F78be4Fe4CdA58BB804a30dF,739.060625824765160542
0x9ebbF73e70f903A1357ac6989902a93f8EC9655A,739.03607429064108896
0xa4Da0f347c6AbE0e8BC71b5981fD92b364Eda4c2,739.003420750256073757
0x03180215Daa2759CbC86f2e487B25Cca2883566D,738.960194010617395135
0x1bb6B58D409e1DC16858bace727BA8D07526475f,738.923137233670359685
0xd2f0Da4445376E2E9035d05a84cC42B7d2Ec4540,738.871579012009809363
0xf794A623c0c95b1a6052e70e6223FAa486A7822F,738.865441128478791468
0x3AdB1ba3B077e590947E33Fd23FB7cb4d868B332,738.840153048330997739
0x98Ff243099c93E0720146a0207813DED0766FF65,738.840153048330997739
0x858e4F0872dabd52B7a3F1e41C6c7518CcD67Db4,738.834506195482461275
0x4A4DCf98EC8DB638C06c9c531314521584b38053,738.776073544267170911
0x46007eE251A1E365a3fDb1f6ebb72a73c19b55A4,738.7743549368784859
0xc1A97bc9779632Dee41C1cA4D6990115e11E8c86,738.738509697057341391
0xeB911b242A3a7E6Cd22F100579Da2fBE1a10F732,738.734335936256249222
0x987584103E6a4E1978a57991bD0379D41f6166E6,738.702909972577437597
0x1dF44725812Be5151DB0EB0ef5d6A682ff81befC,738.690879720856642522
0xB961f5489909f70a7Fd129B9b029489228276946,738.660681333884034477
0x2c50785011DFa93DcBe88c108eeaFdc7B3100515,738.647177990115795107
0x2Abfc5e72C2144750A332e06dA376d067cC71605,738.613296873024576324
0x92b6A77d5874aE180EC8B19c0569cd34F9074B55,738.601021105962540534
0xB55D8f8f0a21E594E2B5979A7c8B79DEe9D75c76,738.585799154805616153
0x81cdCb71748c3F092aA8a5e2B46047839C67Ec00,738.510180429703475682
0x4b955A9Fb8CB1740Ca1f92Fb75F0a9b46c556Aa5,738.500605331395087765
0x82FEa6F0493a17954E794BAeFB623dB110a37730,738.497413631958958459
0x6c10BFCd97611c671A23752E8E48bf5aF26049C3,738.489557141039255553
0x261E5109cdf22f46A7d0acB1b0Df04Bd47e897A8,738.488505500601910498
0x682F21Da9987831fa4eBfC8aB85252f5661C180c,738.487101987626848395
0xdB8ad955Aa4d4612DF65708096363ce49d63673C,738.475562766588534751
0x2FA5114AB48ADD8EF16B2E1B657199Bf943E766F,738.443645772227241695
0x517b692d3a07215AeA8BE7a13A00af1D38158211,738.404608832969967881
0xfef819C30eCd9489aD14De263d5C897E5e3CF34B,738.395770280685302111
0x3B9Bf7385551B9B9aeE92c4E2e706B7620B18c91,738.326780469796660967
0xD2aAFc6431DD2EB0F14Bda8abd9280C613f67dE1,738.314995733417106608
0x4444444477Eb5fe6D1D42E98E97D9c4C03A57F99,738.261964419709111991
0x1cD5470Dc00DCB3588727fA3d21c6C023658b377,738.236430824220077546
0xf5D8E6D0C05770EaE96536AcD01603B6F862BF30,738.199112492351488742
