address,amount
0x6941f1db178b46CeB547c724394da63f2b351463,7.776560078957232e-7
0x1085057e6d9AD66e73D3cC788079155660264152,0.0010254617585028906
0x00c0798C0Df1e87069417E76b8Ca4fA089D051f1,0.0000032961811741838616
0xa739f85AC78BCB557bDf182Ca16bf6D5D3ddcEfE,2.493927305566028e-12
0x044c53d8576d4D700E6327c954f88388EE03b8dB,0.000006761819510274557
0x50219644D04eb7119E385b3A54b003Ab91e8A738,0.000007505836686040507
0x9B0e4f2331cf1768a78a5be3663e98151d19a5B2,6.365458820639527e-9
0xD4b1A598C65E0ecFCD02242eE883A37FdA1a8A21,2.010950514753436e-9
0x9948b1896ea0a20860F18D98B70c3EE3A89F5218,9.330568555965074e-7
0x13c74387281f3070adEF2135b5c8C06a23bA5973,0.000004640196726020263
0x599c58bCA674b7a2DD0Afb6C9BcddaA2F953aF1f,1.9877012066826197e-7
0x18dE24acF6BA6C12E85B681DF36D794B4e701a64,0.000002626197942607
0x84AF74a781b040C7021e0974a0Ec8c62f00472D9,0.0000016999253488645382
0x08e5E4Df2F56Be734ead5C80A3B2377616210a62,0.0001888820200037918
0x3d8AdaED14c50C8bBD63eA6D7D20FFFf56CBd79a,1.1079279088465912e-14
0x57aEda024fdbC8e1CE19cB9a628CA39747e3661f,0.0003200366429834465
0x4d1Dcf15AcBC0b69aED7b0d87BDA5Cbc66C48184,4.291531248767273e-7
0x3e2E6134F72ba1Fbb48fD5a840B11de9698E7B6D,6.619070794934431e-7
0x253c5cBDd08838DaD5493D511E17Aa1ac5eAB51B,0.0000015018921903558834
0xb81a6bE96D71492A02450ab2FBD38BA1C43cF48a,0.000004189607384114068
0x1200Eb4fA3dF9903fC6EfF1d7A4a5D17502329b2,6.850717060087104e-7
0x0053B5dAa6D4c2E3D16f2b9c10dc04E92B14A818,0.000011774514993784882
0x9feaa55916f11d1348D1d21d1768B0F165278C5e,5.86710574811004e-7
0xf4d2EA5eBD34931885265db6A247922C8076a1aC,0.000007071954489107956
0x944971640eDc958707caF3AAC1e21D29a14024d2,0.000004071454118744438
0x8a96F8F12Caf6d263275633F897B0121C765B7aB,2.73201726533169e-7
0xE2bb236E9EFc69e7E3fD97e9509561c6C355d7D3,0.0000014995852235608678
0xB102f41af5a38E71c2181E2118C7600Eb4018f62,1.9114833279017994e-7
0xD1373DfB5Ff412291C06e5dFe6b25be239DBcf3E,0.000008695262888896426
0x3AF30b956F1737005B6e3146dBbd35B70F30Df91,0.000019730876635063662
0x05282B9c5034CDFC8aF432659c868815A959A847,6.978683603279881e-7
0x9235fD6839b0D8b2faE8C7008365382dA79314e6,0.000007802221759314629
0xaa9f2dfdFAf058B26D19d1334347B516B6576EA9,6.352290034254739e-7
0x7aF07A35d41f2573464C117D3664DCe34756a47B,1.7700443590463754e-7
0x0d4B7E06cCee6Da6e6c975CE5C60C1855AA7d8E2,2.706787867112888e-7
0x05854b5dBF36C9C514f6B546BE310f0f3cAd3f6f,0.000002156598212109716
0x2b39c6eD2A2CFE57CC862A0B51c3FBCD3f9C9E8A,0.00009475599791899139
0x000000000000000000000000000000000000dEaD,5.27098854618593e-7
0xf6979c561e4380FCDDe26916a43208C03560E2eF,0.0000011483515105058872
0x58f123BD4261EA25955B362Be57D89F4B6E7110a,5.455917077833835e-9
0x4F0e0eD4Ee48F253aC92490ce851712fcF053841,3.2850239351101264e-13
0xcb58e0E6887293EcED7b6bfacF664d16077B6E91,0.0000011966158948403183
0x2B0d99fEBE1dbe331d1F6F3ca8c199183AeB3c39,3.860536391022177e-7
0x9Df265c7dAe71F83Fe3Ba19A3aED7C500865839C,0.000001372048653953867
0x3560C7f00bD58e48d6EA952A79876d051eBc9AC7,1.6373062375063973e-7
0xb99a40fcE04cb740EB79fC04976CA15aF69AaaaE,3.1323347122601936e-7
0xAb324FE31fe2e76cb32228f2A251eDa561DC2E1d,0.000001394315652935416
0xb11D1Fe0aE09b99E404E4151429d420Ad30707F9,3.415649437347183e-15
0x58ac48d9a9d91742d1E12afFcf3A1f8b3E31A73D,0.0000018244683435373144
0x501c404c6C1F82F6911558283edA82971bD124BF,0.000004041179919828992
0x633f91B7D1AF40741bB4cD34492Abc75E42708A3,6.40490360095226e-8
0x3D79D0418586Ae30b9C13e364127e0FE4Fc5B7Ea,1.376904367927268e-9
0x454C24b6044aD7cBE1040577127316615857f7e1,0.00002258524257316138
0x34d6Dbd097f6b739C59D7467779549Aea60e1F84,0.00025986276519540555
0x4E2Bf80BD2c4fB7972A1A094b12931a0603e8Aa9,1.6860444842995313e-8
0x8E7bD3dc5A41971455a7e5AF99C3ab77766b964E,3.8984957316117054e-8
0x5BC3d62c6ea557DA7D72FA32248fc8a3a14544C9,2.3120423827994154e-9
0x20519479AeCf40C6E048203A150f5aa914ad2A60,0.000002284527712875146
0xaf1F8dBAf5a33Dfe32afA6E3EFE4C2050A79A7E9,0.00001799482041614105
0x239EeC9EC218f71cEf5CC14D88b142ed4fF44110,0.000060966358539509875
0x76aF175D8dA9D05110d6B0511a950704B2CA771d,1.8079648565493417e-8
0xc013116aE950c31caEC0c7c48093af6c860f8c56,0.0000012766912719436984
0x6caD363521aEC7C9956Daa7Af7a55d78a72CA4a0,8.227406878545854e-9
0xE5E095C97c43496C7C23E87045Fd3927759a89C9,0.000016072124205419138
0xDE8878aa52d2Eea1F8b83EDca567afEA71f970DB,0.000003957929401361975
0xc2dc013edD48afDcd7b872D51d55ccd1A7717e28,0.00005892281961286752
0x693c188E40F760ecF00d2946ef45260b84FBc43e,1.605632257406402e-9
0x76A22B811dcB86ae3482e1b95194fEcb7F124e46,0.000002020730874418172
0xDc94BffE4008E847260f2921e3f18b0680Cb6044,0.0000031878215929991967
0xd838bcB27dDdaF04229339077c6887Ea11f8B746,5.374880570212656e-7
0xEA2a1190a849dFCCd1Fc1e4E8ecCa65D75Af6D24,0.0000018695454178842314
0x8BC110Db7029197C3621bEA8092aB1996D5DD7BE,0.00007385329149604717
0xD650DA187e441B4b56d8414A20E55B28Cc052D8c,6.368845915080423e-9
0xb62553B53BF024039c75C9f4252E27F260109Ca1,1.107851645684494e-7
0x13889F184902a81d25A092ccb9318da14481e379,0.0000010394420340077639
0x16d2C85eEb796C7e847aD200892a973bfecB14B8,6.648796370522454e-8
0x65697c1BB62E9f82D736baA07b7d99Ed45D420f0,1.1678114594354344e-8
0x6a59b37bdE2D80878a019e824026E462192B7b66,1.7127499439459213e-7
0xF610D8C16F9B607642A9c5649078b445f48FcD31,2.609707725207083e-7
0xEC2a40dd3c6690d89E232a766735b870539830B1,1.4447171256739107e-9
0x7B8135DB002d27f745EF7f9f284fE9F641e6B217,0.000015151711683491633
0xBb95f2Ddf27b3Ac424F3E1F2b198e6334d57898F,0.0000021044346273495617
0x71B32a72D7651a071d18E03A260318470075263F,3.2458341396813823e-7
0xac795D2c97e60DF6a99ff1c814727302fD747a80,2.034493229634746e-9
0x67F48025d00AFbd0eC1579504067F40C970e4787,3.348905719999318e-7
0xba740c9035fF3c24A69e0df231149c9cd12BAe07,1.6427474231482168e-7
0x12C86444F546E5dD1F8cacc5a55930BaE9ff524b,6.621528525528517e-9
0x1aaF5e41c2c73617bc120097547A3410CaF6718A,0.0000020352268515555114
0x3b29C1487C3B128F4f4984344f2A19CA9676E382,1.2155611874487773e-8
0x09B2b64A3f1084BC15c7ee33bE7F5ce3414A4A60,0.000011718295436707315
0x96107E5B992475D3862e7FaA5450d4dbF36E82Dc,0.0017607466415698974
0x869beB4f53203f6BA6853cDA18De0fF622bB909b,1.5792228222273924e-7
0x3122ee8134b420Df3707aFb5eD24055F5d487267,1.5992131723482757e-8
0x380336041fEd6d3de0C0A1f5079668760CD64779,0.000012516204655136284
0x895D0b02ad57CE27bF8D460A3810936C2742D721,0.000005249677054232392
0xC4181786Da11923304be4d87f159044233487Fb7,1.3219070257894135e-7
0x2BD2d2caBB845BEf03D4e3FD2bD693114DDC59b3,9.451072259852162e-10
0x33f144Aa851e9e55b042f46014bb4F737Bc777BF,0.0000016533312752838612
0x556754785B5428cB5C04B798Ea993e5d3c550A66,0.000004561151640259626
0x902fce0D5dA95620344363d5D5dF60591FB6Ba17,0.0000011232898152335815
0xe9A7c8540D98a242611Dd5447F0Cc80A5c4dE027,1.5655800430756677e-8
0x2593f884c73Aca8a3587885a39fCE64B0fa72E82,6.699593675505462e-7
0x6A99E8961055b505d8D62C447220bb341Ad769eE,0.00011888740405013575
0xfD553618964cfB0409C8C982537Cc521bDF867D7,0.00006741935465323193
0xE0e8C1D735698060477e79a8e4C20276Fc2Ec7A7,0.0002588348541388238
0x9699c6cc576a56564bCEc456431004A12D92b943,0.000005404774026640513
0xeB2203D22ed72b66c6AFBdD4C5B7a5118772427e,0.000019100829119220515
0xca29358a0BBF2F1D6ae0911C3bC839623A3eE4a7,0.00003625840684413368
0xf623c8bc4c9b6279EbeC8777354052Cb028304B1,1.0302250940494522e-7
0x375B4E16305f99D1A34cbC66B894e6b126aE68Dd,0.0000011069426192737929
0x7F73D6242d5731E89D0d3A2c3E7Dbd3795b5dA8D,0.000008809311634564874
0xE787DEEc0BE77Db98A1294193E2c1600C8a8687d,0.000004893083799592605
0x817CD0f4052f098899936a61fa1A1Fbb358F567E,8.253547544485095e-7
0xd6dc139Ca18D68a418C04b2C1ECf83B2Bc95178D,6.035900487325513e-7
0x51a0A3849F1Cc8822C2CbcA4E0ce9eE0bA8E481D,8.209922907039651e-8
0x8831676432669e84a1f9A98D366Cff247170111e,7.097592078030303e-7
0x974F3d5ed56c02A98269a5fA805a30dD9C03f0f1,6.529389404061317e-16
0x8a06B3Eb6510bD177d9bBb01EE394200c55C4850,1.634887554679505e-8
0x7634E67f779B0062386b5facb56B2d9F89A6E335,1.9484448640820194e-9
0xAEC41D6c79Ee13F26f4982106463a0Bbd6cC31dC,1.268899775701691e-7
0x127e422565b424A0215654B96B09aDc8653f5689,2.481310348012378e-7
0xbBC81d23Ea2c3ec7e56D39296F0cbB648873a5d3,1.1232956348798703e-8
0xe349774A5033D090E0FF1b1DDb77717cc6A2D23d,3.344849432352139e-7
0xB0E1088863f02b7eDF67324d02D5093De9B19e0C,0.00008260581635613529
0x5C79D3D994b54F98CEdB0c5D9Be4842f26E2Fe10,1.8471250386018318e-7
0xAA7eeC6b62D55Db20381AF6d8E83210DAF59Ca77,0.000008391294447171924
0x20415e0381C203A7B7DAD81bE7b170D443806fa3,0.000019475727550222592
0xae8E7f1E8B2cc58752A42F144c5f9ef79dF89F7c,0.000004698285850822035
0xcdc37429cD2033674CC7815098d10C111F940cDB,3.430701400601197e-8
0x621C5112F4caB597F60C42EA2966f35F554AD58d,1.2102835560786798e-8
0x09F9559bB0D3FB235f0ADe0DA036EF9C9E33DA42,6.84239110648403e-10
0xE585bf6503c5f0Ac5aCc0C57f17F1DC9b6C76021,1.6345511527039364e-9
0xFA27C9b69dD0B2E0f96118D564ce3b8A275905BD,9.553861692133146e-8
0xC8BA6C5472bcF982C88cb469C8785a3aF9B183c1,0.0000029818600357417397
0xC8b53a46CFEf965c13919797c7AEf78fF8146d1b,0.00012138832687006369
0xb08Be767CDc33913f8e2FA44193F4e2Eb5725876,2.0634636128170023e-7
0x0CE638E196f5141B9AA2fEDc07Ea158D94B458f9,0.000016257191586118047
0x648c9ef315eFffDD89B057f963547DdBCD499166,0.00002464496773312694
0xaaE6B492D1E1BC0E8263D9965A2E8e565D6D176b,0.000002198983549350445
0x8a8a1a4897024194C372e08B383157a9ea38ABF2,1.7183169321189164e-7
0x248D2fc6dE4725d566588C74289524D13E56A8A9,2.0265496979774508e-7
